slope_RT,slope_DO,slope_SO,intercept_RT,intercept_DO,intercept_SO,user_sessionID
-0.03736889703159657,-0.0757085646956609,20.190011705666425,1.0499986943838564,23.810151473505297,17.708763991009242,3051_1
0.1456626400787152,9.66539298679139,10.132860135181044,0.8901522378538782,8.570715199127363,16.94930625875197,3051_2
0.2197241085601743,12.394487312433647,2.8048028903379176,1.0356469383186275,67.6524130303803,50.271546357747646,3051_3
0.0437087067291658,-4.055787206115555,11.535261580350003,0.9792297342568091,21.972377516367935,17.085079437625794,3051_4
0.20208146667255622,-0.934934296779306,-0.0757085646956609,0.8601291801910421,13.242817880750785,38.8101514735053,3051_5
0.10250297950755907,1.3266928804732983,-3.120852909336249,0.8855379873527434,3.945924652379121,28.72955963561715,3051_6
0.12447574433953233,3.120852909336249,19.17936884419146,0.8770902860179132,11.270440364382852,24.761733345265323,3051_7
0.16566753565557105,10.992085867264688,27.98553609889921,0.8808859509226938,7.516639851506486,22.765114951638168,3051_8
0.08961433195108591,-3.6640286224215624,-1.7184514641672899,0.9210173661349375,14.161120049497837,28.865332814490973,3051_9
0.04099091767024638,2.3373357419482645,4.131495770811215,0.9505831382662815,6.89295529812304,34.21747101012677,3051_10
0.10256939018912509,7.871232957928439,2.577677196250935,0.8688143373099483,11.246199487123635,46.70200077826354,3051_11
0.191625837650843,9.046508709010416,14.731823054381913,0.9062223009379613,7.812427086513351,34.54536832850335,3051_12
0.07132021464063125,5.066430067590522,15.515340221769897,0.9129162824923212,5.9746531293759855,13.92285339476316,3051_13
0.056001725524147235,-4.523254354505208,0.0757085646956609,0.9085708550701381,18.593786456743324,36.1898485264947,3051_14
0.1114782897934999,-11.851311599348335,-21.984171734529376,0.9135529897955579,26.916026555739002,54.96672029698703,3051_15
0.0229488234085814,4.598962919200869,15.123581638075905,1.0234876647552635,7.596062069751378,26.734110861633255,3051_16
0.043918307224824815,13.178004479821633,10.916377302569026,0.9873634502091918,12.02989809664012,16.326791325011783,3051_17
0.1182607403531051,16.4502745185492,13.253713044517296,0.9295715376934626,0.6800355140123777,28.21974662313482,3051_18
0.09990702790378116,0.467467148389653,5.306771521893193,0.9406257771522464,13.378591059624608,25.783698609516485,3051_19
0.1264245729780942,2.2616271772526053,-10.37320158948372,0.8704711633830919,20.703106771628338,53.241648261107535,3051_20
0.37645948509421134,36.56457765951997,30.714630424541458,0.7234342981045351,7.198950978526913,26.84681278289112,3053_1
0.21855035433920322,43.5008763206691,50.28575785242691,0.8843606578382917,11.687968346401334,18.797288661286345,3053_2
0.3230852768808255,52.15562644598552,37.966979104688924,0.8664576933537224,7.311652899784782,27.33472415740074,3053_3
0.21407147378013897,47.55666352678466,28.45300324728886,0.8573386154486872,4.715590830033399,31.14370601126278,3053_4
0.6555227640624115,19.17936884419146,42.098474875500145,0.58333965852062,19.761733345265323,1.5521951675275076,3053_5
0.24789647005505586,37.57522052099494,42.174183440195804,0.819844621159027,10.145981624270828,7.7420436940222075,3053_6
0.5671312548241526,38.90191340146823,48.415889258868305,0.7141608008324494,-0.9080937233500421,5.282924422787907,3053_7
0.285322857665142,42.174183440195804,56.36283078149241,0.7862696155987134,7.7420436940222075,2.71897243640624,3053_8
0.19547414558616535,38.35873768838292,37.49951195629927,0.8727067661109604,4.523466690530647,13.956133097776132,3053_9
0.2780209275725228,23.310864615002675,42.80628347819247,0.8010265102358175,8.979204355392092,-10.260168292707384,3053_10
0.17878215989790636,23.310864615002675,23.85404032808799,0.864128377593374,-1.020795644607908,3.547643941511403,3053_11
0.33372170212894436,13.329421609212954,39.44508911455355,0.7917496839853642,4.409595149629524,3.6603458627692653,3053_12
0.2317157494962073,34.770417630657015,34.770417630657015,0.8567543590100499,4.874435266523186,-5.125564733476814,3053_13
0.362531956002329,41.239249143416494,59.167633671830316,0.7543376156213436,10.984861574773,-2.0094812058461002,3053_14
0.2750922491218434,32.9005490370984,44.90327776583806,0.8491056896750612,-3.6399289719752446,6.823741525275153,3053_15
0.25297074698299415,45.838212062617366,40.8474905597225,0.8475376497075122,3.5809236445243755,8.796119041643095,3053_16
0.27409772337489047,38.51015481777424,61.2778437196916,0.8392031824765304,1.9031637435200466,-8.686071487207172,3053_17
0.09874611353610067,28.84476183098285,23.235156050307015,0.8900259623195984,3.3324485443926832,2.7893558288973885,3053_18
0.45429806314455623,34.37865904696303,59.483683690828656,0.7402303500707527,2.6856927333932745,-1.010587199210903,3053_19
0.2560347317000583,26.899184672728577,44.51151918214407,0.782669784281185,13.62823577939955,9.634998992145249,3053_20
0.09929411927829657,17.852675963718163,18.320143112107814,1.00020835783166,5.815808692886199,4.194399752510808,3054_1
0.060464968047777755,20.190011705666425,28.45300324728886,0.9246619962668496,-2.291236008990758,-3.856293988737221,3054_2
-0.007306181806762162,16.058515934855212,10.992085867264688,1.0058073233349687,8.49129298088247,7.516639851506486,3054_3
0.09730782782349856,20.581770289360417,8.730458690012085,0.9504459184858948,-0.10249347586085378,1.8135330798781473,3054_4
0.06202496855165188,-3.19656147403191,8.730458690012085,0.9831567832262328,7.539711109122447,1.8135330798781473,3054_5
0.1769691236871109,10.132860135181044,-4.131495770811216,0.8751981214799489,11.949306258751971,15.78252898987323,3054_6
0.17708614618091492,25.10502464386563,13.796888757602607,0.8861056871068638,1.303720067395819,2.788186209254132,3054_7
0.09392173090635887,24.713266060171634,10.992085867264688,0.8578402725048451,4.114977534265915,7.516639851506486,3054_8
0.1591718236003909,7.871232957928439,6.317414383368159,0.8994078260536595,11.246199487123635,8.730729255260405,3054_9
0.16087826492519297,8.730458690012085,7.252348680147465,0.9095084867878495,6.813533079878147,5.487911374509621,3054_10
0.1967889965302587,26.97489323742424,18.71190169580181,0.847469538455185,4.818084305894253,-3.6168577143592895,3054_11
0.22113282943056725,43.8926349043631,13.645471628211284,0.8517758271220401,-1.123289120468769,0.4084891562647286,3054_12
0.178111463151549,4.131495770811216,16.917741666938856,0.882480084882727,19.21747101012677,-0.9413734263630165,3054_13
0.21071476563193606,27.909827534203547,14.656114489686251,0.8319604060991966,1.575266425143468,3.355519802008647,3054_14
0.21397614755402156,18.71190169580181,16.13422449955087,0.8421399541721649,1.3831422856407105,4.681141507377173,3054_15
0.1565344935466369,19.17936884419146,2.729094325642257,0.907169068620117,-0.23826665473467656,-0.9183021687470543,3054_16
0.17066320154354025,28.30158611789754,18.244434547412155,0.8415035832994857,3.7640089582733722,3.0045512260161047,3054_17
0.27281058772263156,12.002728728739655,1.869868593558612,0.839143731419483,0.4636704972504049,3.514364238498432,3054_18
0.15353658239321186,31.725273286016428,15.515340221769897,0.8940754568408595,-5.206156571364964,-1.0771466052368392,3054_19
0.16207868181778848,4.598962919200869,6.001364364369827,0.829607197934928,12.596062069751378,7.731835248625202,3054_20
0.03424788907216171,0.0,-2.729094325642257,0.9968855604421577,0.0,10.918302168747054,3055_1
0.16373631634217894,0.0,3.664028622421567,0.8550502849337014,0.0,45.83887995050216,3055_2
0.4653829821991891,21.984171734529376,20.11430314097076,0.8010538855465592,0.03327970301297256,56.51891546451454,3055_3
0.47614078626318324,15.199290202771564,20.038594576275106,0.7823806889067343,-2.076040611872042,35.329066938019835,3055_4
